,article_id,title,email
16815,1357.0,overlapping co-cluster recommendation algorithm (ocular),1e2a8c11b00b40e98295059ba96f40e7ae415c51
16816,1437.0,what caused the challenger disaster?,1e2a8c11b00b40e98295059ba96f40e7ae415c51
16817,482.0,using deep learning with keras to predict customer churn,8dbf8a5087eeaa2f2e32de1be77b5b60247124af
16818,1357.0,overlapping co-cluster recommendation algorithm (ocular),8dbf8a5087eeaa2f2e32de1be77b5b60247124af
16819,1357.0,overlapping co-cluster recommendation algorithm (ocular),8dbf8a5087eeaa2f2e32de1be77b5b60247124af
16820,812.0,"machine learning exercises in python, part 1",f44787ebd5330e097a1ee8aea81d970200e912bb
16821,958.0,using dsx notebooks to analyze github data,f66ce3f76d2484413db0236c2035978241f23fee
16822,1357.0,overlapping co-cluster recommendation algorithm (ocular),8dbf8a5087eeaa2f2e32de1be77b5b60247124af
16823,1396.0,times world university ranking analysis,1e2a8c11b00b40e98295059ba96f40e7ae415c51
16824,809.0,use the machine learning library,f44787ebd5330e097a1ee8aea81d970200e912bb
16825,409.0,using github for project control in dsx,f66ce3f76d2484413db0236c2035978241f23fee
16826,1357.0,overlapping co-cluster recommendation algorithm (ocular),8dbf8a5087eeaa2f2e32de1be77b5b60247124af
16827,475.0,gradient boosting explained,8dbf8a5087eeaa2f2e32de1be77b5b60247124af
16828,1357.0,overlapping co-cluster recommendation algorithm (ocular),8dbf8a5087eeaa2f2e32de1be77b5b60247124af
16829,1360.0,pixieapp for outlier detection,8fdaff08288800d13f6dca2fe2979a1025d128a8
16830,1396.0,times world university ranking analysis,ba2f2f6e54004b14a211925db45bcb39c8ec76c3
16831,29.0,experience iot with coursera,7fe8817b32203eb69f9825013ad67820097cb838
16832,29.0,experience iot with coursera,7fe8817b32203eb69f9825013ad67820097cb838
16833,223.0,using bigdl in dsx for deep learning on spark,d964dfcbde82085e3697c6c9e9368dcb61fc3ddc
16834,12.0,timeseries data analysis of iot events by using jupyter notebook,7fe8817b32203eb69f9825013ad67820097cb838
16835,12.0,timeseries data analysis of iot events by using jupyter notebook,7fe8817b32203eb69f9825013ad67820097cb838
16836,1059.0,airbnb data for analytics: amsterdam calendar,7fe8817b32203eb69f9825013ad67820097cb838
16837,681.0,real-time sentiment analysis of twitter hashtags with spark (+ pixiedust),7fe8817b32203eb69f9825013ad67820097cb838
16838,958.0,using dsx notebooks to analyze github data,7fe8817b32203eb69f9825013ad67820097cb838
16839,1357.0,overlapping co-cluster recommendation algorithm (ocular),7fe8817b32203eb69f9825013ad67820097cb838
16840,996.0,5 practical use cases of social network analytics: going beyond facebook and twitter,7fe8817b32203eb69f9825013ad67820097cb838
16841,616.0,three reasons machine learning models go out of sync,7fe8817b32203eb69f9825013ad67820097cb838
16842,1271.0,customer demographics and sales,2b3e8932bea44b6da09729b863c0f6a46c50027a
16843,1407.0,uci: poker hand - testing data set,2b3e8932bea44b6da09729b863c0f6a46c50027a
16844,1422.0,use r dataframes & ibm watson natural language understanding,6c8caac804860e9124f94f18ab201a67c43365d1
16845,482.0,using deep learning with keras to predict customer churn,689df35a7263c70f0165f21b2efcc290125d86cb
16846,1295.0,forest area by country in sq km,689df35a7263c70f0165f21b2efcc290125d86cb
16847,1404.0,uci: forest fires,689df35a7263c70f0165f21b2efcc290125d86cb
16848,482.0,using deep learning with keras to predict customer churn,689df35a7263c70f0165f21b2efcc290125d86cb
16849,482.0,using deep learning with keras to predict customer churn,689df35a7263c70f0165f21b2efcc290125d86cb
16850,1357.0,overlapping co-cluster recommendation algorithm (ocular),8dbf8a5087eeaa2f2e32de1be77b5b60247124af
16851,958.0,using dsx notebooks to analyze github data,689df35a7263c70f0165f21b2efcc290125d86cb
16852,12.0,timeseries data analysis of iot events by using jupyter notebook,2afa452020d416d48418f1319769130cfd993a8d
16853,1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",974cb64b9ec8e780c0547ac3c89e0270811fcb3a
16854,1401.0,uci: abalone,3cc3997de28a194eb4e84487312ddbed55aa1779
16855,1271.0,customer demographics and sales,c8f272fcab1cc5b9f07021bacd49e72afcbc55be
16856,1271.0,customer demographics and sales,75e1c6670bf8e3ec765e5e2513e61c999061d7bc
16857,310.0,time series prediction using recurrent neural networks (lstms),8273e8b3ca2bdd314997db3c3c28a0f85b682050
16858,1351.0,model bike sharing data with spss,5f22985aeed340528a1006677e733155f2575edd
16859,1330.0,insights from new york car accident reports,bbb870db6356b758f5ddb647bb4d0d0a1aa371be
16860,1160.0,analyze accident reports on amazon emr spark,bbb870db6356b758f5ddb647bb4d0d0a1aa371be
16861,1055.0,access postgresql with python,8273e8b3ca2bdd314997db3c3c28a0f85b682050
16862,1271.0,customer demographics and sales,5ac5f4f5477329afb54bbdaa27cb6ed96892e2af
16863,158.0,d3heatmap: interactive heat maps,66a82c0d9e01c515d058d9bec352a4d8e6db0867
16864,1328.0,income (2015): united states demographic measures,8dbf8a5087eeaa2f2e32de1be77b5b60247124af
16865,1173.0,births attended by skilled health staff (% of total) by country,8dbf8a5087eeaa2f2e32de1be77b5b60247124af
16866,1396.0,times world university ranking analysis,bbb870db6356b758f5ddb647bb4d0d0a1aa371be
16867,1357.0,overlapping co-cluster recommendation algorithm (ocular),c3a8f52dfb77d68c484c2469d0b92b4d5da5e583
16868,645.0,how to perform a logistic regression in r,0feeb0bb4249bae74703d40cf05af873c5184875
16869,686.0,"score a predictive model built with ibm spss modeler, wml & dsx",0feeb0bb4249bae74703d40cf05af873c5184875
16870,108.0,"520    using notebooks with pixiedust for fast, flexi...
Name: title, dtype: object",011ae4de07ffb332b0f51c155a35c23c80294962
16871,1429.0,use deep learning for image classification,35d5799b6ea3ba24f921ed38f7f9a8039ad06ba4
16872,1271.0,customer demographics and sales,cad66f430d9350cba16dd92e9c7a5e5b8346adc7
16873,1336.0,learn basics about notebooks and apache spark,ae5d5246923d62bb998121bf40b300b11d8eb405
16874,1030.0,laplace noising versus simulated out of sample methods (cross frames),a9f08a4582581557e9096a9375efb2d7c727b83a
16875,1357.0,overlapping co-cluster recommendation algorithm (ocular),1749cf3b1caa1b6ef860bfb9898fa46701f7210a
16876,1185.0,classify tumors with machine learning,17e174ea75f09ecf2495c4178419e1669ab4d44c
16877,1185.0,classify tumors with machine learning,17e174ea75f09ecf2495c4178419e1669ab4d44c
16878,1279.0,"dry bulb temperature, by country, station and year",f94e7aca0fbad582cfe9ea67574e9dbb5852d51e
16879,1185.0,classify tumors with machine learning,17e174ea75f09ecf2495c4178419e1669ab4d44c
16880,362.0,dsx: hybrid mode,ead41ee324b40c92c4fd652f4a0c3bd9576deb30
16881,732.0,rapidly build machine learning flows with dsx,ead41ee324b40c92c4fd652f4a0c3bd9576deb30
16882,1054.0,access mysql with r,29001735675f8120c0269434e69704d4fd8d5ad4
16883,1054.0,access mysql with r,29001735675f8120c0269434e69704d4fd8d5ad4
16884,1357.0,overlapping co-cluster recommendation algorithm (ocular),8dbf8a5087eeaa2f2e32de1be77b5b60247124af
16885,1158.0,airbnb data for analytics: washington d.c. reviews,d5843ed71361c87b364f578f20a48101289d60f9
16886,1328.0,income (2015): united states demographic measures,d5843ed71361c87b364f578f20a48101289d60f9
16887,1134.0,airbnb data for analytics: santa cruz county reviews,d5843ed71361c87b364f578f20a48101289d60f9
16888,1405.0,uci: heart disease - cleveland,5e7be8f733ab4be0ce9829847f68040920320a93
16889,958.0,using dsx notebooks to analyze github data,38bb8a439d69f8722de11cd6b8c3b941bf524ddf
16890,1357.0,overlapping co-cluster recommendation algorithm (ocular),dc716911a33e23c23667a082667f40a4a6e4671d
16891,1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",284d0c17905de71e209b376e3309c0b08134f7e2
16892,1304.0,gosales transactions for logistic regression model,38bb8a439d69f8722de11cd6b8c3b941bf524ddf
16893,1304.0,gosales transactions for logistic regression model,38bb8a439d69f8722de11cd6b8c3b941bf524ddf
16894,1304.0,gosales transactions for logistic regression model,38bb8a439d69f8722de11cd6b8c3b941bf524ddf
16895,1400.0,uci ml repository: chronic kidney disease data set,ef991a2483804d64053733fd2cd475b98b9c55a6
16896,622.0,htmlwidgets: javascript data visualization for r,a9f08a4582581557e9096a9375efb2d7c727b83a
16897,665.0,get social with your notebooks in dsx,d9032ff68d0fd45dfd18c0c5f7324619bb55362c
16898,223.0,using bigdl in dsx for deep learning on spark,3b5c304f93db685df40d297a18e69a4a5b1f14aa
16899,12.0,timeseries data analysis of iot events by using jupyter notebook,2116158e0d267ef5c92e1c7766de21723d6f42fb
16900,1304.0,gosales transactions for logistic regression model,b2b6aff27c4bf4643032b45078bf6abc59ea0c74
16901,223.0,using bigdl in dsx for deep learning on spark,dd4d4ea38120d2aaeb5296f72b4bcfecccee0dbc
16902,1332.0,intents & examples for ibm watson conversation,f6b3f66192bb2d808d87fafe9a902ae2b493bbaa
16903,958.0,using dsx notebooks to analyze github data,fc3357eb3d30c18a43117ccccc7cae241b4cdba2
16904,658.0,automating web analytics through python,86478ec92c9fed06696d2a603c05c8870981561e
16905,957.0,brunel interactive visualizations in jupyter notebooks,bbb870db6356b758f5ddb647bb4d0d0a1aa371be
16906,1408.0,uci: poker hand - training data set,40e210b633796aeb6fa8d67cce04ee469bd2e779
16907,665.0,get social with your notebooks in dsx,a0002214622d878dbee635ce5731d5302ffd5c28
16908,981.0,super fast string matching in python,86478ec92c9fed06696d2a603c05c8870981561e
16909,1437.0,what caused the challenger disaster?,32c368e390424c9326f736d32725e1e167abcbe4
16910,1357.0,overlapping co-cluster recommendation algorithm (ocular),32c368e390424c9326f736d32725e1e167abcbe4
16911,1304.0,gosales transactions for logistic regression model,a0002214622d878dbee635ce5731d5302ffd5c28
16912,1276.0,deploy your python model as a restful api,2b6c0f514c2f2b04ad3c4583407dccd0810469ee
16913,1364.0,predicting churn with the spss random tree algorithm,92c9d8ac59eb36180117e609d8b689855249cf49
16914,1354.0,movie recommender system with spark machine learning,bb7589e21750a3ee9e82b20d6f4779aa25849620
16915,957.0,brunel interactive visualizations in jupyter notebooks,b96a4f2e92d8572034b1e9b28f9ac673765cd074
16916,1305.0,gosales transactions for naive bayes model,38bb8a439d69f8722de11cd6b8c3b941bf524ddf
16917,1431.0,visualize car data with brunel,b96a4f2e92d8572034b1e9b28f9ac673765cd074
16918,1437.0,what caused the challenger disaster?,8dc8d7ec2356b1b106eb3d723f3c234e03ab3f1e
16919,1357.0,overlapping co-cluster recommendation algorithm (ocular),98ffa34c874b2ac382e0235d0109f6bd17e8ee55
16920,958.0,using dsx notebooks to analyze github data,a692abfc46f34070e72911ea1d0bfcac8ba1e973
16921,162.0,an introduction to stock market data analysis with r (part 1),a9f08a4582581557e9096a9375efb2d7c727b83a
16922,1357.0,overlapping co-cluster recommendation algorithm (ocular),80b0cde82a3ada16d053b542243ba80b03ce29ae
16923,1360.0,pixieapp for outlier detection,86478ec92c9fed06696d2a603c05c8870981561e
16924,973.0,recent trends in recommender systems,98ffa34c874b2ac382e0235d0109f6bd17e8ee55
16925,665.0,get social with your notebooks in dsx,95c7035ba31c7ab85d49262f01a6ee3f6d2dabed
16926,665.0,get social with your notebooks in dsx,2f5c7feae533ce046f2cb16fb3a29fe00528ed66
16927,1160.0,analyze accident reports on amazon emr spark,86478ec92c9fed06696d2a603c05c8870981561e
16928,1174.0,breast cancer wisconsin (diagnostic) data set,3b4458fae1dd867ac9506f9e62b49e932984bfb6
16929,1271.0,customer demographics and sales,d71b82bbb53e11e65ab7ec96e309ce651f56d4d3
16930,1328.0,income (2015): united states demographic measures,d71b82bbb53e11e65ab7ec96e309ce651f56d4d3
16931,958.0,using dsx notebooks to analyze github data,d71b82bbb53e11e65ab7ec96e309ce651f56d4d3
16932,1320.0,housing (2015): united states demographic measures,d71b82bbb53e11e65ab7ec96e309ce651f56d4d3
16933,732.0,rapidly build machine learning flows with dsx,7fe8817b32203eb69f9825013ad67820097cb838
16934,958.0,using dsx notebooks to analyze github data,e5dd10ea896761f9a8086f023ff32c2ccdb97a2b
16935,1338.0,ml optimization using cognitive assistant,dd4d4ea38120d2aaeb5296f72b4bcfecccee0dbc
16936,232.0,self-service data preparation with ibm data refinery,7fe8817b32203eb69f9825013ad67820097cb838
16937,1271.0,customer demographics and sales,e5dd10ea896761f9a8086f023ff32c2ccdb97a2b
16938,1181.0,car performance data,7fe8817b32203eb69f9825013ad67820097cb838
16939,1422.0,use r dataframes & ibm watson natural language understanding,0942fd2cb937ce7f0f260c50e10e02dcb2d9d396
16940,1422.0,use r dataframes & ibm watson natural language understanding,0942fd2cb937ce7f0f260c50e10e02dcb2d9d396
16941,1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",c8f272fcab1cc5b9f07021bacd49e72afcbc55be
16942,958.0,using dsx notebooks to analyze github data,b45e21953ecfeadf9ddc9167841b64e01b757a47
16943,1354.0,movie recommender system with spark machine learning,0942fd2cb937ce7f0f260c50e10e02dcb2d9d396
16944,958.0,using dsx notebooks to analyze github data,0942fd2cb937ce7f0f260c50e10e02dcb2d9d396
16945,482.0,using deep learning with keras to predict customer churn,dd4d4ea38120d2aaeb5296f72b4bcfecccee0dbc
16946,1437.0,what caused the challenger disaster?,0942fd2cb937ce7f0f260c50e10e02dcb2d9d396
16947,1271.0,customer demographics and sales,69c15bdc4eb7088981621a04cc68631791c56610
16948,1437.0,what caused the challenger disaster?,0942fd2cb937ce7f0f260c50e10e02dcb2d9d396
16949,1164.0,analyze open data sets with pandas dataframes,0942fd2cb937ce7f0f260c50e10e02dcb2d9d396
16950,665.0,get social with your notebooks in dsx,0942fd2cb937ce7f0f260c50e10e02dcb2d9d396
16951,482.0,using deep learning with keras to predict customer churn,2b6c0f514c2f2b04ad3c4583407dccd0810469ee
16952,1396.0,times world university ranking analysis,0942fd2cb937ce7f0f260c50e10e02dcb2d9d396
16953,40.0,ensemble learning to improve machine learning results,482dd26dee01d2a567bbe2f120b700b36ea2c0bd
16954,563.0,rstudio ide  cheat sheet,a2d1e75a91e3ba455eb61bc33651b9d607c4108a
16955,111.0,tidy up your jupyter notebooks with scripts,1e3004a0c1425850e3f87252f7a7035ba77a6f94
16956,958.0,using dsx notebooks to analyze github data,1e3004a0c1425850e3f87252f7a7035ba77a6f94
16957,1305.0,gosales transactions for naive bayes model,c8f272fcab1cc5b9f07021bacd49e72afcbc55be
16958,1271.0,customer demographics and sales,c8f272fcab1cc5b9f07021bacd49e72afcbc55be
16959,482.0,using deep learning with keras to predict customer churn,1e3004a0c1425850e3f87252f7a7035ba77a6f94
16960,1357.0,overlapping co-cluster recommendation algorithm (ocular),0942fd2cb937ce7f0f260c50e10e02dcb2d9d396
16961,475.0,gradient boosting explained,643da6960272febcfe1a9f6c0f6576c3c0b53b86
16962,1271.0,customer demographics and sales,e5dd10ea896761f9a8086f023ff32c2ccdb97a2b
16963,665.0,get social with your notebooks in dsx,e5dd10ea896761f9a8086f023ff32c2ccdb97a2b
16964,1357.0,overlapping co-cluster recommendation algorithm (ocular),0942fd2cb937ce7f0f260c50e10e02dcb2d9d396
16965,98.0,how to map usa rivers using ggplot2,a2d1e75a91e3ba455eb61bc33651b9d607c4108a
16966,479.0,drowning in data sources: how data cataloging could fix your findability problems,3eb3c7f5bba97b42ee62b0a4469f32c26daa0807
16967,600.0,access ibm analytics for apache spark from rstudio,a2d1e75a91e3ba455eb61bc33651b9d607c4108a
16968,1404.0,uci: forest fires,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16969,1403.0,uci: car evaluation,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16970,1405.0,uci: heart disease - cleveland,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16971,1396.0,times world university ranking analysis,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16972,1271.0,customer demographics and sales,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16973,1163.0,analyze open data sets with spark & pixiedust,a9f08a4582581557e9096a9375efb2d7c727b83a
16974,1276.0,deploy your python model as a restful api,f4e81da340e7d8b3231856ccf80cca21c2cae24b
16975,1328.0,income (2015): united states demographic measures,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16976,108.0,"520    using notebooks with pixiedust for fast, flexi...
Name: title, dtype: object",a9f08a4582581557e9096a9375efb2d7c727b83a
16977,1405.0,uci: heart disease - cleveland,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16978,1058.0,"agriculture, value added (% of gdp) by country",5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16979,1271.0,customer demographics and sales,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16980,665.0,get social with your notebooks in dsx,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16981,1328.0,income (2015): united states demographic measures,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16982,665.0,get social with your notebooks in dsx,3427a5a4065625363e28ac8e85a57a9436010e9c
16983,1276.0,deploy your python model as a restful api,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16984,1296.0,fortune 100 companies,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16985,1271.0,customer demographics and sales,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16986,1328.0,income (2015): united states demographic measures,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16987,223.0,using bigdl in dsx for deep learning on spark,3427a5a4065625363e28ac8e85a57a9436010e9c
16988,1396.0,times world university ranking analysis,278d31cec74187cd4959da0b9da18ffc812c4026
16989,1368.0,putting a human face on machine learning,48f8154b819d51c3f89b327c5f825d061d8926fc
16990,278.0,deep learning trends and an example,3427a5a4065625363e28ac8e85a57a9436010e9c
16991,958.0,using dsx notebooks to analyze github data,3427a5a4065625363e28ac8e85a57a9436010e9c
16992,1368.0,putting a human face on machine learning,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16993,1160.0,analyze accident reports on amazon emr spark,278d31cec74187cd4959da0b9da18ffc812c4026
16994,353.0,sparklyr — r interface for apache spark,d86204c4c3b2d729d41c2fb8facabc530131aab4
16995,398.0,"51822    using apache spark as a parallel processing fr...
Name: title, dtype: object",731dfdc882e246d08e5fdb4185ff1f11818612e3
16996,1314.0,healthcare python streaming application demo,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16997,1351.0,model bike sharing data with spss,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16998,1276.0,deploy your python model as a restful api,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
16999,1422.0,use r dataframes & ibm watson natural language understanding,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
17000,1368.0,putting a human face on machine learning,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
17001,1404.0,uci: forest fires,6cc4570c229f2a444007ddc53d6a1a30a5e02a21
17002,382.0,what is text analytics?,2dd31bc18d8cbe5eb075787e94ee4db9915ab2a9
17003,705.0,word2vec in data products,a6ca6ae2d20fc40f61115a77a6fb394e53b613ee
17004,1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",b27dce7272bec1f3a5071cb49595d6204e260bdf
17005,1061.0,airbnb data for analytics: amsterdam reviews,2dd31bc18d8cbe5eb075787e94ee4db9915ab2a9
17006,398.0,"51822    using apache spark as a parallel processing fr...
Name: title, dtype: object",32c368e390424c9326f736d32725e1e167abcbe4
17007,1357.0,overlapping co-cluster recommendation algorithm (ocular),32c368e390424c9326f736d32725e1e167abcbe4
17008,268.0,sector correlations shiny app,2116158e0d267ef5c92e1c7766de21723d6f42fb
17009,1343.0,maximize oil company profits,79799ca603ba933987573e968a347e270e4ac6c8
17010,1276.0,deploy your python model as a restful api,79799ca603ba933987573e968a347e270e4ac6c8
17011,362.0,dsx: hybrid mode,79799ca603ba933987573e968a347e270e4ac6c8
17012,1330.0,insights from new york car accident reports,ccd5083440a8e9f6d8a05c7eebb0ea187aff21bc
17013,132.0,collecting data science cheat sheets,66a82c0d9e01c515d058d9bec352a4d8e6db0867
17014,732.0,rapidly build machine learning flows with dsx,b949a83051955eb067a42ef7688ce60c19648950
17015,1171.0,"apache spark lab, part 2: querying data",3fab80cd6ecb613dd99843fd9ab2dce334d22389
17016,1351.0,model bike sharing data with spss,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
17017,1314.0,healthcare python streaming application demo,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
17018,732.0,rapidly build machine learning flows with dsx,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
17019,1357.0,overlapping co-cluster recommendation algorithm (ocular),0b4ee221d52b9eaa54d7e26b9c8df827d5bb97e1
17020,732.0,rapidly build machine learning flows with dsx,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
17021,1170.0,"apache spark lab, part 1: basic concepts",3fab80cd6ecb613dd99843fd9ab2dce334d22389
17022,618.0,can a.i. be taught to explain itself?,b949a83051955eb067a42ef7688ce60c19648950
17023,1286.0,environment statistics database - water,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
17024,1274.0,data model with streaming analytics and python,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
17025,53.0,introducing streams designer,5c2216a132c98ccd9b52233fe31d108d71a7a2d5
17026,1061.0,airbnb data for analytics: amsterdam reviews,7b1389c3204f4205132973e68dfe2d20912df0f2
17027,223.0,using bigdl in dsx for deep learning on spark,b949a83051955eb067a42ef7688ce60c19648950
17028,223.0,using bigdl in dsx for deep learning on spark,678254e885e0e2a588de897e1c45930ba4e063b6
17029,1356.0,occupation (2015): united states demographic measures,678254e885e0e2a588de897e1c45930ba4e063b6
17030,665.0,get social with your notebooks in dsx,7b1389c3204f4205132973e68dfe2d20912df0f2
17031,958.0,using dsx notebooks to analyze github data,678254e885e0e2a588de897e1c45930ba4e063b6
17032,1293.0,finding optimal locations of new store using decision optimization,7b1389c3204f4205132973e68dfe2d20912df0f2
17033,1411.0,uci: white wine quality,678254e885e0e2a588de897e1c45930ba4e063b6
17034,1404.0,uci: forest fires,678254e885e0e2a588de897e1c45930ba4e063b6
17035,958.0,using dsx notebooks to analyze github data,678254e885e0e2a588de897e1c45930ba4e063b6
17036,1174.0,breast cancer wisconsin (diagnostic) data set,678254e885e0e2a588de897e1c45930ba4e063b6
17037,223.0,using bigdl in dsx for deep learning on spark,678254e885e0e2a588de897e1c45930ba4e063b6
17038,1271.0,customer demographics and sales,678254e885e0e2a588de897e1c45930ba4e063b6
17039,98.0,how to map usa rivers using ggplot2,678254e885e0e2a588de897e1c45930ba4e063b6
17040,1271.0,customer demographics and sales,678254e885e0e2a588de897e1c45930ba4e063b6
17041,1296.0,fortune 100 companies,678254e885e0e2a588de897e1c45930ba4e063b6
17042,1271.0,customer demographics and sales,678254e885e0e2a588de897e1c45930ba4e063b6
17043,1403.0,uci: car evaluation,678254e885e0e2a588de897e1c45930ba4e063b6
17044,1412.0,uci: wine recognition,678254e885e0e2a588de897e1c45930ba4e063b6
17045,732.0,rapidly build machine learning flows with dsx,fcc0d1edf9abe38753ebcf961b7c144246491a14
17046,1305.0,gosales transactions for naive bayes model,fcc0d1edf9abe38753ebcf961b7c144246491a14
17047,1305.0,gosales transactions for naive bayes model,fcc0d1edf9abe38753ebcf961b7c144246491a14
17048,1412.0,uci: wine recognition,8647da3b4d9302e1573dd05228b258826a6ba3f7
17049,1271.0,customer demographics and sales,8647da3b4d9302e1573dd05228b258826a6ba3f7
17050,958.0,using dsx notebooks to analyze github data,b933b43528eb05a9d50e90797acded3aa5ae1f17
17051,695.0,excel files: loading from object storage — python,1362cd8b2ecbea0c5c73218905a0df9ee46ef8f8
17052,398.0,"51822    using apache spark as a parallel processing fr...
Name: title, dtype: object",1362cd8b2ecbea0c5c73218905a0df9ee46ef8f8
17053,616.0,three reasons machine learning models go out of sync,55140a7e31504d55a8f51be721e5bc479c24fd19
17054,482.0,using deep learning with keras to predict customer churn,55140a7e31504d55a8f51be721e5bc479c24fd19
17055,302.0,accelerate your workflow with dsx,55140a7e31504d55a8f51be721e5bc479c24fd19
17056,1199.0,country statistics: crude oil - exports,b4bb809e9e68c478289cd1ec7c63cf936458eff1
17057,1332.0,intents & examples for ibm watson conversation,b4bb809e9e68c478289cd1ec7c63cf936458eff1
17058,1429.0,use deep learning for image classification,b4bb809e9e68c478289cd1ec7c63cf936458eff1
17059,1368.0,putting a human face on machine learning,42e133510d2716eaef74d5378fd7279e4cfbfbd0
17060,1017.0,the pandas data analysis library,a5e5a52ab275f02a72d5c2fa61687e73d895855a
17061,1164.0,analyze open data sets with pandas dataframes,a5e5a52ab275f02a72d5c2fa61687e73d895855a
17062,1164.0,analyze open data sets with pandas dataframes,a5e5a52ab275f02a72d5c2fa61687e73d895855a
17063,542.0,getting started with python,1e3004a0c1425850e3f87252f7a7035ba77a6f94
17064,223.0,using bigdl in dsx for deep learning on spark,0e477c6b1ae9624c51d3279fdd2302bc9f732dd3
17065,1304.0,gosales transactions for logistic regression model,b4bb809e9e68c478289cd1ec7c63cf936458eff1
17066,1304.0,gosales transactions for logistic regression model,b4bb809e9e68c478289cd1ec7c63cf936458eff1
17067,1304.0,gosales transactions for logistic regression model,b4bb809e9e68c478289cd1ec7c63cf936458eff1
17068,1367.0,programmatic evaluation using watson conversation,b4bb809e9e68c478289cd1ec7c63cf936458eff1
17069,705.0,word2vec in data products,a6ca6ae2d20fc40f61115a77a6fb394e53b613ee
17070,223.0,using bigdl in dsx for deep learning on spark,89f68f87cdb14c516d599749592a83629547041d
17071,1163.0,analyze open data sets with spark & pixiedust,89f68f87cdb14c516d599749592a83629547041d
17072,1171.0,"apache spark lab, part 2: querying data",89f68f87cdb14c516d599749592a83629547041d
17073,1170.0,"apache spark lab, part 1: basic concepts",89f68f87cdb14c516d599749592a83629547041d
17074,1166.0,analyzing data by using the sparkling.data library features,89f68f87cdb14c516d599749592a83629547041d
17075,1163.0,analyze open data sets with spark & pixiedust,89f68f87cdb14c516d599749592a83629547041d
17076,1357.0,overlapping co-cluster recommendation algorithm (ocular),89f68f87cdb14c516d599749592a83629547041d
17077,1172.0,"apache spark lab, part 3: machine learning",89f68f87cdb14c516d599749592a83629547041d
17078,1172.0,"apache spark lab, part 3: machine learning",7fe8817b32203eb69f9825013ad67820097cb838
17079,1052.0,access db2 warehouse on cloud and db2 with python,7fe8817b32203eb69f9825013ad67820097cb838
17080,109.0,tensorflow quick tips,d385b6c44711688ce2a33eb596495bf9243e1750
17081,667.0,imitation learning in tensorflow (hopper from openai gym),d385b6c44711688ce2a33eb596495bf9243e1750
17082,1271.0,customer demographics and sales,fc4e4290f2f320d80711bbe019618cc5be8815fa
17083,43.0,deep learning with tensorflow course by big data university,d385b6c44711688ce2a33eb596495bf9243e1750
17084,958.0,using dsx notebooks to analyze github data,fc4e4290f2f320d80711bbe019618cc5be8815fa
17085,164.0,learn tensorflow and deep learning together and now!,d385b6c44711688ce2a33eb596495bf9243e1750
17086,1276.0,deploy your python model as a restful api,a2d1e75a91e3ba455eb61bc33651b9d607c4108a
17087,1276.0,deploy your python model as a restful api,a2d1e75a91e3ba455eb61bc33651b9d607c4108a
17088,958.0,using dsx notebooks to analyze github data,0feeb0bb4249bae74703d40cf05af873c5184875
17089,428.0,data science experience demo: modeling energy usage in nyc,6a5863ef7766f57077af63df125d86a8314322a7
17090,606.0,web picks (december 2017),3bbca9c41c66c4ecc46bc14eac7b7ab1ab0a5bea
17091,1293.0,finding optimal locations of new store using decision optimization,a2d1e75a91e3ba455eb61bc33651b9d607c4108a
17092,1357.0,overlapping co-cluster recommendation algorithm (ocular),35df5754a1afa68a06735556da8dbf6e3b40b454
17093,1158.0,airbnb data for analytics: washington d.c. reviews,d5843ed71361c87b364f578f20a48101289d60f9
17094,1328.0,income (2015): united states demographic measures,d5843ed71361c87b364f578f20a48101289d60f9
17095,1444.0,worldwide fuel oil consumption by household (in 1000 metric tons),d5843ed71361c87b364f578f20a48101289d60f9
